match_id,tournament_id,p1_id,p2_id,p1_character,p2_character,p1_score,p2_score,Winner_id
23266,35,367,1643,Padriac,Gawen,1,2,1643
23267,22,3482,3237,Katerina,Wilbert,0,2,3237
23268,76,3720,2382,Florentia,Aluin,2,1,3720
23269,17,2373,1841,Shana,Devy,0,2,1841
23270,61,4762,3513,Jake,Vern,1,2,3513
23271,31,3462,4182,Noemi,Carolyne,2,0,3462
23272,82,219,2804,Xylia,Romola,2,1,219
23273,113,251,4559,Lorilee,Grange,2,1,251
23274,91,1133,3865,Jordon,Davin,2,0,1133
23275,91,147,4064,Freddi,Mitchell,1,2,4064
23276,34,4790,2316,Brocky,Kerwinn,2,1,4790
23277,56,1347,1233,Nara,Zara,1,2,1233
23278,100,1016,3469,Gussie,Annmarie,2,1,1016
23279,65,2809,4119,Lionel,Meade,0,2,4119
23280,40,1374,2415,Hasty,Jillana,2,1,1374
23281,34,1835,4917,Bunny,Lishe,0,2,4917
23282,93,2464,2824,Andris,Karita,2,0,2464
23283,73,216,1846,Katusha,Tore,1,2,1846
23284,72,17,3401,Micky,Malva,0,2,3401
23285,37,2209,1562,Dame,Thomas,0,2,1562
23286,17,3234,1194,Weylin,Shea,1,2,1194
23287,104,795,828,Derk,Christophe,2,1,795
23288,9,3321,4308,Serena,Jasmina,2,1,3321
23289,81,1017,2297,Annalise,Worthy,0,2,2297
23290,100,3171,4395,Hamilton,Astra,2,0,3171
23291,72,3857,1770,Sky,Clementius,1,2,1770
23292,118,1411,657,Feodor,Nickolas,1,2,657
23293,14,506,4888,Petra,Davita,0,2,4888
23294,1,205,2314,Una,Flem,1,2,2314
23295,18,163,1128,Audie,Elmore,1,2,1128
23296,91,1541,448,Ignacio,Vale,1,2,448
23297,64,2842,3485,Lilllie,Brand,1,2,3485
23298,69,2741,3296,Terrell,Inez,0,2,3296
23299,115,4362,1209,Abeu,Marlane,0,2,1209
23300,61,182,3284,Gearard,Hana,1,2,3284
23301,89,3011,3240,Ryley,Reine,1,2,3240
23302,79,1668,1379,Kiley,Carolee,2,0,1668
23303,99,887,1935,Bibbye,Demetra,2,0,887
23304,88,2291,242,Rudolf,Brucie,1,2,242
23305,15,3755,1377,Durand,Wilma,2,0,3755
23306,120,526,2253,Kassandra,Gerri,1,2,2253
23307,42,3675,3952,Delmore,Lyn,1,2,3952
23308,32,1585,99,Willyt,Judd,0,2,99
23309,2,3662,3802,Beverie,Lynsey,0,2,3802
23310,40,3527,3567,Ros,Vivia,1,2,3567
23311,2,560,833,Durand,Ediva,1,2,833
23312,90,2135,3770,Joey,Elora,0,2,3770
23313,93,3574,2825,Moe,Park,1,2,2825
23314,76,3360,3533,Clarinda,Miguela,1,2,3533
23315,37,872,2850,Melissa,Daisi,1,2,2850
23316,5,2762,778,Cathi,Marlena,2,1,2762
23317,63,3071,3272,Adriaens,Cortney,0,2,3272
23318,113,2160,1666,Beverlee,Micheline,0,2,1666
23319,47,943,1489,Wallie,Alejandra,0,2,1489
23320,61,4284,4482,Dorette,Danielle,2,0,4284
23321,31,4753,4567,Carmel,Cosetta,2,0,4753
23322,22,3019,3468,Hanny,Priscilla,1,2,3468
23323,93,4644,4566,Anabel,Marius,1,2,4566
23324,3,3462,3407,Hieronymus,Malinda,1,2,3407
23325,73,2092,2587,Wilton,Alyss,2,0,2092
23326,111,2219,2286,Cathee,Margaret,0,2,2286
23327,63,3322,137,Corissa,Hart,0,2,137
23328,93,1349,2104,Peggie,Hendrika,0,2,2104
23329,49,4037,4451,Tabbie,Carlo,2,1,4037
23330,69,451,179,Danella,Legra,1,2,179
23331,103,2844,1092,Charlie,Jessy,1,2,1092
23332,15,1980,4905,Niles,Yul,1,2,4905
23333,36,457,676,Inez,Myrtia,1,2,676
23334,84,2171,599,Kimmie,Ester,2,0,2171
23335,29,3623,3216,Harper,Britni,1,2,3216
23336,37,1261,2719,Alta,Tobe,0,2,2719
23337,104,3459,1421,Christel,Drusie,0,2,1421
23338,10,1654,4048,Harv,Cassie,0,2,4048
23339,53,1954,2619,Jay,Jess,1,2,2619
23340,39,621,2227,Jo,Butch,1,2,2227
23341,51,2377,1172,Gale,Rora,2,0,2377
23342,31,3165,2472,Mathilde,Livia,0,2,2472
23343,93,2702,1328,Karrie,Janos,2,0,2702
23344,92,3870,154,Jami,Jessamine,0,2,154
23345,94,4575,4308,Quent,Isabelle,0,2,4308
23346,118,149,642,Ulla,Alika,1,2,642
23347,26,3139,3425,Alessandra,Ava,0,2,3425
23348,87,2711,3198,King,Dana,0,2,3198
23349,90,144,834,Dawn,Shellie,2,1,144
23350,84,1781,681,Pace,Yorgo,2,1,1781
23351,41,3816,4685,Rikki,Lian,0,2,4685
23352,25,1827,2249,Barbi,Tatum,2,1,1827
23353,77,1272,3810,Nonna,Kitti,2,0,1272
23354,34,4113,2073,Zsazsa,Gerri,1,2,2073
23355,76,4076,2848,Tatiania,Lynette,1,2,2848
23356,56,1419,3957,Pietro,Darrick,0,2,3957
23357,41,2686,1628,Andonis,Phaedra,2,1,2686
23358,12,3787,2434,Casi,Constance,0,2,2434
23359,97,223,3076,Randene,Bev,2,1,223
23360,5,1131,2597,Hyacinthie,Berk,0,2,2597
23361,76,2085,3151,Rice,Kennedy,0,2,3151
23362,102,3289,3763,Atlanta,Aurore,0,2,3763
23363,70,821,2868,Catie,Lacee,2,1,821
23364,42,248,2536,Lonny,Kaiser,0,2,2536
23365,119,473,1424,Marillin,Yasmin,2,0,473
23366,93,3613,2644,Marta,Lucky,0,2,2644
23367,23,4774,651,Yale,Marsiella,1,2,651
23368,9,3623,1874,Hubie,Cristionna,2,1,3623
23369,37,4274,3835,Cory,Flossy,0,2,3835
23370,1,1685,3757,Edik,Christophorus,0,2,3757
23371,116,2931,4255,Dorotea,Eimile,1,2,4255
23372,69,2127,2861,Constancia,Aggi,1,2,2861
23373,116,3771,2387,Bryce,Agnesse,0,2,2387
23374,47,4568,93,Daryle,Dredi,0,2,93
23375,50,2174,1909,Vale,Gertrudis,1,2,1909
23376,49,520,4336,Lisetta,Yovonnda,0,2,4336
23377,35,4178,3805,Oralla,Rhodia,2,0,4178
23378,43,2425,4840,Noach,Joel,0,2,4840
23379,16,2292,2365,Stella,Hamilton,1,2,2365
23380,110,758,1878,Ruby,Briano,1,2,1878
23381,86,946,2400,Dilly,Fayth,1,2,2400
23382,50,4446,4344,Sibbie,Salem,2,0,4446
23383,72,2361,2674,Marcelle,Ezekiel,2,0,2361
23384,31,1365,597,Mitchel,Krishna,2,0,1365
23385,47,3505,3204,Kirby,Elsinore,2,0,3505
23386,101,2487,3707,Sandro,Lynnett,2,1,2487
23387,111,3023,3083,Tucker,Ceil,2,1,3023
23388,34,3332,2645,Dolorita,Buiron,2,1,3332
23389,15,1400,1847,Matelda,Gusta,2,0,1400
23390,67,4097,1630,Maureene,Lanae,0,2,1630
23391,68,2939,1219,Timotheus,Betty,1,2,1219
23392,36,1805,3268,My,Pamella,0,2,3268
23393,3,4669,4068,Tedra,Maddy,0,2,4068
23394,49,2616,1461,Rubi,Clovis,0,2,1461
23395,37,764,3909,Montague,Barrie,0,2,3909
23396,48,4132,187,Moise,Dru,0,2,187
23397,18,4724,2109,Reese,Ingram,0,2,2109
23398,5,4028,2073,Robbin,My,0,2,2073
23399,32,4952,4851,Colly,Saundra,1,2,4851
23400,41,1884,1782,Virgie,Reginald,0,2,1782
23401,14,4645,3903,Doralynne,Morley,0,2,3903
23402,40,285,389,Elnore,Herta,2,0,285
23403,101,4548,1899,Jackson,Sofie,2,1,4548
23404,33,3995,4003,Violetta,Debi,2,0,3995
23405,2,4188,3415,Shayne,Isabelita,0,2,3415
23406,95,3152,1042,Rubetta,Julina,1,2,1042
23407,72,1484,3814,Jakob,Rene,1,2,3814
23408,57,4290,4170,Lacey,Adrien,2,1,4290
23409,74,3354,4491,Alisha,Kalli,2,1,3354
23410,48,697,4946,Juanita,Hillyer,2,1,697
23411,45,4117,1784,Caron,Danica,2,1,4117
23412,56,1438,3790,Jere,Klara,2,1,1438
23413,88,75,4408,Abbi,Sharia,0,2,4408
23414,28,1910,3743,Gilberte,Priscilla,0,2,3743
23415,56,2368,4576,Emmalynne,Farica,0,2,4576
23416,88,2163,2971,Lamond,Catrina,1,2,2971
23417,65,4167,460,Tonie,Gene,2,0,4167
23418,63,4210,4477,Reta,Farlay,0,2,4477
23419,33,2651,3788,Valera,Rafaelita,2,0,2651
23420,12,4614,844,Raynard,Findley,0,2,844
23421,1,1807,3820,Liza,Tarra,0,2,3820
23422,72,2614,1750,Emogene,Milissent,0,2,1750
23423,42,407,4424,Prescott,Lucie,2,1,407
23424,90,2496,3102,Myriam,Nanci,2,1,2496
23425,50,4000,4742,Gleda,Francene,2,0,4000
23426,58,2101,3964,Angelo,Mabel,0,2,3964
23427,79,3682,2988,Phil,Stephi,2,1,3682
23428,46,4789,3635,Malinda,Flem,0,2,3635
23429,1,2681,1619,Adolphe,Levi,2,1,2681
23430,78,4312,3458,Ossie,Ellie,0,2,3458
23431,1,4322,3952,Giorgia,Xerxes,2,0,4322
23432,74,247,826,Melessa,Calida,0,2,826
23433,11,2307,1879,Karolina,Jewelle,1,2,1879
23434,53,1074,4254,Emmalyn,Dunc,0,2,4254
23435,48,3115,3033,Leslie,Spence,2,1,3115
23436,72,2460,2088,Norina,Anna,0,2,2088
23437,5,4423,2507,Hamid,Lonni,1,2,2507
23438,7,1758,4941,Linnea,Sayre,0,2,4941
23439,120,1230,357,Merrielle,Berkie,2,0,1230
23440,95,445,3391,Andreas,Hildegarde,1,2,3391
23441,46,1727,134,Bernice,Ryan,2,1,1727
23442,109,416,1477,Cathe,Garrard,2,1,416
23443,46,2134,3898,Corny,Ardelis,1,2,3898
23444,31,3162,3649,Missy,Fulvia,1,2,3649
23445,91,2620,3669,Shanon,Irma,2,0,2620
23446,3,1423,2875,Heywood,Claudianus,0,2,2875
23447,118,2896,1080,Kristian,Amata,2,0,2896
23448,14,61,1482,Berkie,Kirsten,0,2,1482
23449,58,4822,3050,Esta,Nicolas,1,2,3050
23450,48,2079,306,Chic,Hedvige,1,2,306
23451,110,1607,780,Concettina,Ivy,0,2,780
23452,75,620,1293,Eryn,Estrellita,1,2,1293
23453,26,3094,2847,Zeke,Anna-diane,0,2,2847
23454,5,4526,1091,Goddart,Lilly,0,2,1091
23455,56,3590,3896,Crista,Marthe,2,1,3590
23456,81,2344,2947,Harlin,Ulrika,0,2,2947
23457,71,831,911,Elora,Consalve,2,0,831
23458,20,266,2425,Christoph,Thor,2,0,266
23459,8,2486,300,Blithe,Oswell,2,0,2486
23460,62,181,160,Madelon,Gram,0,2,160
23461,6,159,1465,Chelsey,Ruperta,1,2,1465
23462,2,4944,1809,Bord,Selestina,1,2,1809
23463,21,2490,3814,Cammy,Adoree,2,1,2490
23464,115,3016,1566,Morgen,Drucy,2,1,3016
23465,61,2881,647,Yehudit,Kissee,0,2,647
23466,27,3544,3449,Korrie,Creight,1,2,3449
23467,119,2819,294,Izzy,Carlita,0,2,294
23468,23,4417,3316,Kippie,Cherilynn,2,1,4417
23469,10,37,3899,Lilli,Bernardine,2,1,37
23470,17,4844,3148,Elbertine,Malachi,2,0,4844
23471,88,939,455,Katharine,Eimile,1,2,455
23472,116,4904,2861,Natka,Burnaby,1,2,2861
23473,89,4367,2380,Ad,Tabbie,2,0,4367
23474,87,2242,3178,Siusan,Zak,2,0,2242
23475,69,3400,2455,Berton,Benedick,1,2,2455
23476,78,3005,3785,Peter,Timothee,0,2,3785
23477,36,709,365,Rosina,Wilfrid,2,0,709
23478,60,4422,4737,Esther,Daren,0,2,4737
23479,78,227,3917,Opal,Myrah,2,0,227
23480,119,4958,136,Kienan,Sullivan,1,2,136
23481,34,4024,212,Gene,Crystie,0,2,212
23482,91,1622,4405,Orella,Morris,0,2,4405
23483,106,1228,3757,Audi,Carl,2,1,1228
23484,108,4569,3096,Alisha,Zorina,2,1,4569
23485,114,1184,4521,Bree,Husain,2,1,1184
23486,116,2087,1219,Ardath,Ardella,0,2,1219
23487,104,4388,1663,Mariana,Tyrus,2,1,4388
23488,105,2925,4958,Reinwald,Martha,1,2,4958
23489,99,3787,175,Garek,Victoir,0,2,175
23490,92,4431,2091,Alidia,Caprice,1,2,2091
23491,116,4840,508,Elisabet,Ozzy,1,2,508
23492,32,2136,2706,Ester,Kassi,0,2,2706
23493,96,4148,3697,Homer,Price,1,2,3697
23494,72,3326,3992,Malory,Benedikt,2,0,3326
23495,114,2552,1186,Bond,Aurelie,1,2,1186
23496,65,1272,3849,Ajay,Melita,1,2,3849
23497,69,4657,3226,Glenine,Rosamund,2,0,4657
23498,104,3592,3036,Bobinette,Skipper,0,2,3036
23499,29,923,756,Lemmie,Tracie,1,2,756
23500,84,3068,2757,Johannes,Josey,1,2,2757
23501,47,1987,3201,Jamima,Hollie,1,2,3201
23502,59,1415,4896,Aile,Debora,2,0,1415
23503,63,4943,461,Cody,Pippa,1,2,461
23504,80,4963,3138,Abbe,Harbert,2,1,4963
23505,94,4233,4693,Winona,Tawsha,1,2,4693
23506,103,3950,81,Briney,Wilfred,1,2,81
23507,100,4219,300,Orazio,Corinne,1,2,300
23508,93,151,1702,Loni,Foss,0,2,1702
23509,39,692,289,Belvia,Federica,1,2,289
23510,72,2561,1684,Keely,Ethel,1,2,1684
23511,104,3616,2246,Corilla,Karrie,1,2,2246
23512,113,885,3814,Ahmed,Wilmer,0,2,3814
23513,39,1113,3203,Renado,Antonina,0,2,3203
23514,86,3682,1218,Oran,Maude,0,2,1218
23515,38,85,3818,Carlee,Rhys,2,1,85
23516,97,3256,3427,Lesly,Marlie,1,2,3427
23517,56,4344,2467,Clint,Niall,2,0,4344
23518,10,3588,2452,Teddie,Arlina,1,2,2452
23519,120,798,2116,Dicky,Anni,0,2,2116
23520,97,942,1275,Astra,Ernesto,0,2,1275
23521,47,3642,2904,Gerrie,Gaby,0,2,2904
23522,96,850,3609,Marjory,Otho,2,0,850
23523,8,1190,4787,Brent,Harry,0,2,4787
23524,43,3025,2721,Nani,Fawnia,0,2,2721
23525,107,1777,2343,Tildie,Thomasina,0,2,2343
23526,96,2529,822,Mel,Osmond,2,0,2529
23527,115,2300,4375,Nadiya,Catlaina,1,2,4375
23528,2,4316,2266,Ellene,Darrick,0,2,2266
23529,41,4495,3358,Nita,Kiri,2,1,4495
23530,98,84,2765,Sandor,Berty,0,2,2765
23531,24,2030,1446,Adele,Rubin,2,0,2030
23532,52,3405,3565,Norma,Helena,1,2,3565
23533,111,2847,4434,Mandy,Kassia,1,2,4434
23534,95,4810,3321,Elita,Rory,2,1,4810
23535,79,1822,4758,Arvie,Yuri,0,2,4758
23536,114,3112,2465,Tann,Rudolfo,0,2,2465
23537,69,2693,4768,Mellicent,Gaylene,2,0,2693
23538,116,2416,4812,Enrique,Rahel,0,2,4812
23539,78,1814,4599,Mirabella,Morley,1,2,4599
23540,92,4550,3603,Sal,Normy,2,1,4550
23541,65,1356,4502,Dinah,Patty,1,2,4502
23542,88,1351,3840,Tamra,Griz,1,2,3840
23543,82,3796,217,Merrie,Aloysius,1,2,217
23544,10,1561,3906,Winona,Costanza,2,1,1561
23545,7,912,1433,Nicol,Gillian,0,2,1433
23546,94,1368,1702,Stephine,Vinni,0,2,1702
23547,64,1669,4245,Patton,Dolli,2,0,1669
23548,81,2236,2059,Wilek,Hesther,0,2,2059
23549,88,3489,4100,Jocelyn,Omero,1,2,4100
23550,90,2415,2202,Barbey,Burtie,0,2,2202
23551,93,943,4649,Jacinthe,Joan,0,2,4649
23552,10,2809,4472,Morley,Ruperto,1,2,4472
23553,73,4543,3310,Sapphire,Rosalie,1,2,3310
23554,43,1785,10,Dominique,Lombard,1,2,10
23555,73,4854,2253,Cece,Dionne,2,0,4854
23556,39,4770,2460,Michail,Sonni,1,2,2460
23557,80,2091,1075,Jacinda,Corrie,0,2,1075
23558,89,661,4048,Sarajane,Sallee,1,2,4048
23559,27,2888,1131,Ricky,Jarrett,1,2,1131
23560,20,3678,1906,Lyon,Haleigh,2,1,3678
23561,15,4325,2288,Gabrila,Avictor,2,1,4325
23562,101,4089,224,Pansie,Thebault,0,2,224
23563,58,1831,3134,Zitella,Pru,1,2,3134
23564,109,1195,4652,Farly,Grannie,2,0,1195
23565,115,1134,1288,Alvinia,Reinhold,2,0,1134
23566,107,1790,2301,Veronike,Hedda,1,2,2301
23567,31,3792,1719,Edith,Hailee,1,2,1719
23568,97,224,3111,Anders,Halsey,1,2,3111
23569,98,2248,3424,Dru,Olenolin,1,2,3424
23570,108,1636,1779,Jerome,Ferdinande,2,0,1636
23571,75,2089,1232,Xavier,Tomaso,0,2,1232
23572,99,2839,910,Ara,Aloin,1,2,910
23573,64,3646,2212,Marten,Annissa,0,2,2212
23574,3,2693,1536,Zack,Calv,2,0,2693
23575,59,3701,2288,Monty,Darrel,2,1,3701
23576,14,3083,4546,Seymour,Donella,1,2,4546
23577,109,1226,3420,Josselyn,Lawrence,0,2,3420
23578,91,3779,677,Alon,Zorina,0,2,677
23579,82,183,2428,Erastus,Pall,0,2,2428
23580,86,4931,1271,Paule,Isador,1,2,1271
23581,91,4864,282,Heidie,Gorden,1,2,282
23582,114,456,2802,Cicily,Theodore,1,2,2802
23583,112,3097,4299,Sax,Jess,2,0,3097
23584,4,4308,369,Mersey,Frazer,0,2,369
23585,114,2837,4480,Brennan,Billye,0,2,4480
23586,4,3917,3105,Clarinda,Aurlie,2,1,3917
23587,78,1410,1913,Lon,Salomo,1,2,1913
23588,36,1115,3975,Nessi,Shelby,2,1,1115
23589,26,2979,2113,Shelton,Gerladina,1,2,2113
23590,68,467,2475,Sarine,Sheri,1,2,2475
23591,103,4822,4210,Twila,Garvey,2,1,4822
23592,118,575,1618,Atlante,Mateo,2,0,575
23593,12,171,1007,Stearn,Atlanta,1,2,1007
23594,110,385,3045,Bonny,Sawyer,1,2,3045
23595,4,4120,3459,Giffie,Deina,1,2,3459
23596,65,3096,1866,Abbey,Newton,2,0,3096
23597,22,2060,4341,Vladamir,Ingelbert,1,2,4341
23598,118,1014,860,Edward,Cristie,1,2,860
23599,27,2205,2432,Minnie,Rene,1,2,2432
23600,106,3899,2026,Frederic,Osbourne,0,2,2026
23601,102,2110,4562,Nolie,Ervin,0,2,4562
23602,47,372,4531,Alon,Hertha,0,2,4531
23603,10,3271,2569,Fae,Noe,2,0,3271
23604,112,3460,2842,Kaja,Jordain,0,2,2842
23605,66,2690,455,Imogene,Patsy,1,2,455
23606,3,4894,2016,Tatiania,Drucy,1,2,2016
23607,94,1712,3495,Annabela,Antonius,1,2,3495
23608,53,1517,866,Kaye,Dwain,0,2,866
23609,15,1383,4319,Lizette,Daveen,2,1,1383
23610,110,2935,3180,Georgie,Kean,2,0,2935
23611,94,389,251,Jennee,Malinda,0,2,251
23612,70,3169,3185,Giovanna,Cherida,0,2,3185
23613,15,2698,4779,Moselle,Jacob,2,1,2698
23614,85,4972,1234,Anna,Tannie,1,2,1234
23615,101,760,4895,Antin,Violante,1,2,4895
23616,42,4172,703,Haleigh,Blondelle,1,2,703
23617,118,809,4827,Garald,Hobey,2,1,809
23618,108,1749,3458,Ansley,Hewie,0,2,3458
23619,75,2991,998,Marcy,Floria,1,2,998
23620,52,450,1917,Maxine,Jo ann,2,1,450
23621,97,1165,4945,Harcourt,Lotti,1,2,4945
23622,7,3274,995,Dale,Magdaia,0,2,995
23623,43,3171,4125,Sasha,Dane,0,2,4125
23624,57,4796,4502,Sarah,Ange,1,2,4502
23625,85,2597,1635,Muffin,Agathe,1,2,1635
23626,58,3212,2923,Josepha,Chase,1,2,2923
23627,78,112,2899,Dredi,Margi,1,2,2899
23628,70,3624,1289,Byrom,Abby,0,2,1289
23629,77,1875,2086,Hester,Portie,1,2,2086
23630,33,1849,2470,Marylinda,Hadley,0,2,2470
23631,90,4111,4841,Bordy,Adore,1,2,4841
23632,39,2993,4463,Georg,Valera,0,2,4463
23633,65,3476,4816,Leupold,Jen,0,2,4816
23634,8,2846,2323,Nero,Kile,0,2,2323
23635,21,3926,1004,Hunfredo,Woodman,1,2,1004
23636,91,2443,3076,Diannne,Tamarra,2,0,2443
23637,32,216,347,Wyatt,Olympe,2,0,216
23638,37,473,3888,Audrie,Pren,1,2,3888
23639,25,4508,1547,Jamie,Georgena,1,2,1547
23640,101,2994,1754,Kelvin,Barty,0,2,1754
23641,42,666,1375,Corabel,Rutledge,2,0,666
23642,22,883,3055,Evvie,Zarah,2,1,883
23643,99,3002,4129,Heloise,Iorgo,0,2,4129
23644,99,4903,2489,Tobi,Zelda,2,0,4903
23645,60,1571,3979,Babette,Stepha,2,0,1571
23646,46,2540,156,Marley,Bertrando,0,2,156
23647,29,2870,2634,Wilhelm,Carin,1,2,2634
23648,25,3589,2358,Shelley,Chastity,0,2,2358
23649,80,1408,412,Tremain,Roddie,1,2,412
23650,118,2741,2953,Stanislaus,Ruttger,1,2,2953
23651,22,438,4834,Pamelina,Almeria,0,2,4834
23652,103,2541,1604,Sonny,Marquita,0,2,1604
23653,36,1677,3461,Mar,Ravid,2,1,1677
23654,6,2536,2282,Jerald,Yovonnda,1,2,2282
23655,30,3873,523,Berri,Milissent,2,1,3873
23656,92,4651,4028,Pauly,Pembroke,0,2,4028
23657,64,2187,3535,Laurene,Felipa,2,1,2187
23658,47,1978,688,Rowen,Wildon,1,2,688
23659,43,4176,4203,Mic,Kevina,1,2,4203
23660,68,4592,2641,Drucy,Sibelle,0,2,2641
23661,106,2965,1438,Reina,Carlen,0,2,1438
23662,91,3450,3674,Annamaria,Reidar,0,2,3674
23663,31,1733,2861,Renie,Edsel,1,2,2861
23664,5,3530,1730,Gunar,Mordy,2,0,3530
23665,59,454,3085,Saraann,Dane,1,2,3085
23666,93,3018,4310,Ashil,Bab,0,2,4310
23667,80,4504,222,Murdoch,Teressa,2,1,4504
23668,117,1053,1907,Leeanne,Zarah,2,1,1053
23669,113,1528,963,Almire,Maxie,1,2,963
23670,45,1795,2347,Greer,Larine,2,0,1795
23671,11,2901,739,Birgitta,Peadar,0,2,739
23672,50,2500,1023,Wanids,Marlowe,0,2,1023
23673,113,4152,2270,Terese,Germana,0,2,2270
23674,82,3982,4878,Ana,Cecelia,2,1,3982
23675,98,3108,2611,Arv,Abrahan,0,2,2611
23676,101,1829,3098,Fleur,Lesya,1,2,3098
23677,14,3865,4473,Kania,Connor,0,2,4473
23678,71,3691,1588,Con,Noland,1,2,1588
23679,52,3062,3547,Prentice,Dennet,1,2,3547
23680,108,4931,2150,Editha,Lorrie,2,1,4931
23681,37,3259,3489,Kiley,Nicole,0,2,3489
23682,107,2720,4274,Celia,Nathanael,2,1,2720
23683,18,559,2012,Wesley,Maia,1,2,2012
23684,40,1382,3527,Kevin,Brita,2,1,1382
23685,83,2665,1330,Leonerd,Maryanne,2,0,2665
23686,68,2967,4910,Florence,Liv,2,1,2967
23687,52,3967,333,Korie,Lynett,1,2,333
23688,65,1778,3313,Idaline,Woody,1,2,3313
23689,7,3848,589,Carolina,Bar,0,2,589
23690,89,2277,3197,Britt,Maurise,0,2,3197
23691,30,1968,4387,Caitlin,Abbey,2,1,1968
23692,25,3117,4245,Amy,Alidia,2,1,3117
23693,39,622,1596,Xylia,Susie,1,2,1596
23694,100,3589,1502,Fritz,Walden,2,0,3589
23695,101,3754,3938,Andrus,Eleni,1,2,3938
23696,27,817,4488,Virgil,Abby,1,2,4488
23697,1,3502,2627,Dallas,Helaina,1,2,2627
23698,61,2826,3897,Brooks,Ardith,2,1,2826
23699,57,2444,87,Nigel,Fernande,1,2,87
23700,41,3388,2804,Hillary,Clemence,2,0,3388
23701,94,2037,2164,Harriott,Ford,1,2,2164
23702,6,4969,4361,Gloriana,Martica,0,2,4361
23703,17,4188,3762,Marline,Vivianna,1,2,3762
23704,26,1507,2209,Rhona,Louie,2,0,1507
23705,34,1804,4891,Dick,Dayle,1,2,4891
23706,98,4961,1535,Thorn,Tamas,1,2,1535
23707,31,4877,3593,Judi,Morganne,0,2,3593
23708,113,3690,2152,Feliza,Florina,0,2,2152
23709,46,3766,712,Maurita,Tod,0,2,712
23710,10,1403,274,Melania,Dexter,2,1,1403
23711,27,288,2709,Thoma,Quinn,2,0,288
23712,21,1146,4723,Noemi,Nicola,2,1,1146
23713,29,4774,2698,Morena,Harry,1,2,2698
23714,86,1155,4039,Gavra,Korrie,2,0,1155
23715,120,505,1437,Quill,Patrizia,1,2,1437
23716,115,2731,2382,Katie,Wanda,0,2,2382
23717,99,2767,3680,Abraham,Ardine,2,1,2767
23718,72,1911,4773,Merrile,Aime,2,0,1911
23719,51,4628,4742,Nevin,Vinson,1,2,4742
23720,97,961,2199,Boyce,Olympe,1,2,2199
23721,36,592,4478,Augustina,Waylen,1,2,4478
23722,63,4402,4,Jeannette,Casar,2,0,4402
23723,53,1714,2115,Brunhilde,Leontyne,0,2,2115
23724,97,87,3309,Teodor,Emili,1,2,3309
23725,5,4432,3623,Tully,Fulvia,2,0,4432
23726,36,3993,1951,Cathy,Alene,1,2,1951
23727,119,1332,2038,Erich,Alana,2,1,1332
23728,101,4237,1725,Cristiano,Kacie,1,2,1725
23729,111,132,2879,Dionysus,Mayne,0,2,2879
23730,90,3009,3232,Benedikta,Clifford,1,2,3232
23731,95,4217,1529,Addie,Licha,0,2,1529
23732,85,2585,4611,Raynell,Tommie,1,2,4611
23733,11,436,399,Cherilynn,Katusha,1,2,399
23734,64,1623,3295,Giraldo,Hildagarde,2,1,1623
23735,22,2639,2760,Tandy,Chantalle,2,0,2639
23736,76,3585,2391,Joletta,Rheta,1,2,2391
23737,120,4786,1300,Waldemar,Flossi,2,1,4786
23738,89,4880,3622,Isadora,Conn,2,1,4880
23739,12,2428,2560,Elvyn,Elwood,1,2,2560
23740,101,3797,4489,Gelya,Leia,2,0,3797
23741,120,3006,3456,Eddy,Gerick,2,0,3006
23742,73,4432,4530,Herminia,Jo-ann,2,0,4432
23743,57,3051,149,Adi,Kippy,0,2,149
23744,76,2576,4980,Scarlet,Jamill,2,0,2576
23745,21,4224,4474,Perl,Nollie,2,0,4224
23746,51,547,1616,Mick,Susanetta,2,0,547
23747,37,1028,1735,Georgi,Duke,2,0,1028
23748,18,2048,214,Ray,Katuscha,2,1,2048
23749,93,3532,409,Sonny,Rouvin,2,1,3532
23750,58,133,2717,Suzette,Leela,2,0,133
23751,117,2792,3884,Maury,Bonnibelle,1,2,3884
23752,80,4150,1529,Netty,Katha,2,1,4150
23753,50,1924,1711,Alicia,Steven,0,2,1711
23754,105,3292,4376,Kenneth,Eugene,1,2,4376
23755,82,2636,1830,Kerrin,Koo,1,2,1830
23756,86,4565,3182,Adoree,Theo,1,2,3182
23757,101,2320,324,Jessee,Maia,1,2,324
23758,19,641,701,Rey,Nevil,0,2,701
23759,53,1089,606,Louise,Almeta,2,0,1089
23760,38,4777,2860,Flinn,Jania,0,2,2860
23761,44,1220,2535,Chelsea,Wilden,2,1,1220
23762,65,2994,903,Corette,Francoise,1,2,903
23763,51,4855,4340,Nataniel,Suzanna,0,2,4340
23764,72,2792,4496,Maurene,Florida,2,0,2792
23765,77,1049,3243,Oralia,Oliy,0,2,3243
23766,44,1579,3555,Noellyn,Gertrude,0,2,3555
23767,64,1977,1180,Eloise,Rhodie,0,2,1180
23768,99,2299,3230,Sharona,Agathe,0,2,3230
23769,115,1043,1576,Lissie,Mariquilla,2,1,1043
23770,23,4366,3531,Patience,Nady,1,2,3531
23771,52,388,4916,Vernen,Vinny,1,2,4916
23772,49,2648,3263,Gal,Leroi,1,2,3263
23773,118,3570,2383,Conrado,Armstrong,0,2,2383
23774,120,2761,2828,Brenden,Mellisent,0,2,2828
23775,120,1063,419,Axe,Rafaelia,0,2,419
23776,113,2361,823,Donni,Amber,1,2,823
